"Gene.symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"NAB2"	-0.333382146470171	5.21402612949477	-5.49453441270682	5.53681595260246e-05	0.000382120558359203	1.04392760237791
"ZMYND19"	-0.333211357815525	3.21342803952731	-3.25844505040783	0.00511888936727866	0.0168162294053857	-3.06074023346787
"ARL5A"	-0.333197346138824	4.79429817756488	-4.91322557059157	0.000171966752922412	0.000990088012782917	-0.0334206643256749
"MGA"	0.333183566802491	5.16626870218482	3.84475201874884	0.00151360251079344	0.00615467151602212	-2.35256841056075
"CLUAP1"	-0.333083371238408	2.0150094450205	-2.20753441269905	0.0427713454755962	0.0952544905927893	-4.79203819284593
"OSBPL9P3"	0.333047325800395	1.67411460135275	2.0188427769752	0.0611954400696196	0.12652743601851	-5.05531729608851
"RP11-624D20.1"	0.33301970309431	1.04494089575372	1.63098110197672	0.123094371969782	0.219242222091652	-5.52583119333343
"MYO1B"	0.332878605496509	1.82828080187571	2.34380817432	0.0328248489824295	0.0768070401663	-4.52155988471972
"EFR3A"	0.332764148521263	6.88110420632059	7.01522898985616	3.5305780398309e-06	3.76355390808801e-05	3.63759961343187
"NFATC2IP"	0.332654989930318	5.59153472031676	6.07734995004251	1.85741299860815e-05	0.000150699048417476	2.07849897723253
"RP11-498C9.12"	0.332653872154431	1.84771609269378	1.87403600582833	0.0799518232872402	0.156531902692752	-5.33615055382746
"AC015971.2"	-0.33242034230375	4.0792859913536	-3.78965655798327	0.00169686665213667	0.00675874525542344	-2.1870430481754
"TRRAP"	0.332358895744825	5.6963013784298	5.58966254291468	4.61836650919226e-05	0.000327423976888254	1.11913350880339
"RP11-296O14.3"	0.332281103571551	1.01480966228307	1.45604235292458	0.165388753212262	0.275730528627523	-5.76490252738527
"SNED1"	-0.332261449046948	3.77109481359874	-3.48569806076095	0.00319193020502812	0.0113987445355889	-2.74001012797385
"RPLP2"	-0.332240152683579	6.18936052415249	-6.07736287699793	1.85736894886098e-05	0.000150699048417476	2.00853218124641
"ZBED6CL"	0.332119296966033	1.4549567340261	1.65012789701879	0.119082115947913	0.213591922227178	-5.58731442875362
"CTC-756D1.2"	0.332102312401392	1.16688124379457	1.63637925798694	0.121951590391948	0.217598698221655	-5.54441432195732
"PTPN13"	-0.332068540580065	1.87882661044181	-2.13586133102473	0.0490647260896113	0.106297949841458	-4.88586449453651
"DZIP1"	-0.332014838634592	1.95230592592474	-2.01151728713327	0.0620390331059517	0.127890981632874	-5.11633443865412
"HSPA8P5"	0.331929750386041	5.72715044060723	4.97625469893351	0.000151781122010555	0.00089116343470709	-0.111195942758108
"SHF"	-0.331847833048035	0.762225746004608	-1.79096778971898	0.0928952785783059	0.175984010774822	-5.24108175674715
"GS1-124K5.9"	0.331756605212122	0.721033621063588	1.69305125301633	0.110495014002393	0.201684839461766	-5.37406290140917
"RNF135"	0.331696082998481	5.5152490916545	4.80670430734178	0.000212586198000207	0.00119045595998732	-0.42151588760875
"DDX3X"	0.331571179697418	8.35229600976438	6.62989996474275	6.88273196921813e-06	6.53822809583891e-05	2.8119986990963
"TBC1D2B"	0.331558962516967	6.57551835189526	6.70407312625259	6.04325059780671e-06	5.86799403406554e-05	3.11036608540983
"RP11-739N20.2"	0.331549069329983	6.02528237519304	5.19934794295376	9.79315236590341e-05	0.000617780646413226	0.294535464038338
"RIMBP3C"	-0.331548053139595	1.29297717998948	-1.86166558896705	0.0817715100120608	0.159179488379957	-5.21149805973374
"RP11-402J6.3"	-0.331513750716201	2.70885135755775	-2.89141357765825	0.0109203067730866	0.031564101505843	-3.66965760268717
"CLIP1"	0.331448687764841	6.73422493168526	6.21368563272405	1.44822026511703e-05	0.000122301789182226	2.18417795500494
"PVT1"	-0.331408594954296	0.973630940716777	-1.83751344367783	0.0854309250200768	0.164575406039109	-5.19395642552811
"RFNG"	-0.331273091927455	4.40945129501415	-4.30348230777802	0.000588097942157417	0.00279330831544459	-1.19961068987206
"BIVM"	-0.331221352075488	3.67142938843552	-3.9358752332433	0.00125324829128432	0.00523102604488708	-1.78029292357212
"DDO"	0.331206008233199	3.92331533485574	3.91937841210088	0.00129677766712045	0.00537741347078458	-1.91307846677789
"DNMT3A"	-0.331107378409499	4.83772042972248	-4.48044492068293	0.000410063922922615	0.00206680576326965	-0.931259559773585
"COX10"	0.331103634134686	4.00854914546999	3.94198371580017	0.00123750764612326	0.0051726018117601	-1.88757590041719
"OFD1P17"	0.331096942378279	1.13007265881137	1.78862703272339	0.0932854215523955	0.176563256108592	-5.30624504801787
"UBE2Q2P10"	0.330814022750647	0.666869602495993	1.78025501045563	0.0946926623305877	0.178666536810718	-5.23231073603999
"GNL1"	-0.330802266129752	2.01833679288208	-2.43297782885086	0.0275399194282835	0.06664840207481	-4.38522759350923
"SLC9A3R1"	-0.330736894922721	5.24501785829017	-4.82107735716919	0.000206574682337965	0.00116190916113127	-0.315319537911657
"ST20-AS1"	-0.330710296820851	4.40716174685954	-4.13281899898645	0.000834667246794898	0.00373523034877898	-1.55419832936459
"ORMDL3"	-0.330682654759265	3.76235741881253	-3.75027399971796	0.00184143117490345	0.0072221101069908	-2.1886669330131
"EMC3-AS1"	-0.330655126044233	1.50033970648311	-2.15308778388701	0.0474785084351036	0.103605345325045	-4.76987666501786
"RP11-356I18.1"	0.330430601850423	1.6438356688796	2.07142823794467	0.0554399572080994	0.117283674179273	-4.95864057898418
"RP11-766H1.1"	0.330324692172224	1.84103849016276	2.19366123541042	0.0439278501839156	0.0972762270150598	-4.79354620428851
"CBX7"	-0.330312687413489	3.26007515949291	-3.19716858977357	0.00581259103695702	0.0187456060941864	-3.19681127796838
"CPT1A"	0.330266775159225	5.57301764294094	4.98979785258376	0.00014777198666116	0.000871071823358266	-0.0585710154167627
"RP11-513M16.7"	-0.330246525220341	0.562808215528254	-1.5619611369612	0.138532479686519	0.240075578375545	-5.56556784005626
"CNOT6L"	0.330097731007126	4.83385648348362	4.11630027455439	0.00086353479318565	0.00383549061584105	-1.71780475313091
"PPTC7"	0.330082429673895	5.53046369144877	5.71948507977753	3.61265476200281e-05	0.000265644279525708	1.40020360040665
"RP11-317N8.4"	0.330062840461607	2.27836223541063	2.57561320245835	0.0207274661377886	0.052901842607156	-4.20001578657919
"CTD-2525I3.5"	0.329994904032829	2.70734306104648	2.5734288782079	0.0208184581958746	0.0531112342795873	-4.31686236405869
"FAM134B"	-0.329959854874356	4.80839456639548	-4.95386232992576	0.000158657301987217	0.000926950210034931	0.045723112585585
"LAMTOR4"	-0.32985630297108	5.95110449701873	-6.05044247346913	1.95150125059444e-05	0.000157625341484039	1.99260030019421
"NUP50-AS1"	0.329805214191467	3.02319344800773	3.02319335794033	0.00832883632319769	0.0252761582382484	-3.5201721153777
"C17ORF62"	0.329786338633729	6.84611202047688	6.36580349992088	1.10042034450265e-05	9.64059201419105e-05	2.45771583557558
"DERL1"	0.329676209576189	6.34930197325635	5.25239805870855	8.83201666816512e-05	0.000566177748385579	0.358083344061377
"AC068831.15"	-0.329669663431717	3.72287383188943	-3.90086803336155	0.00134744337686756	0.00556160143635436	-1.86611071046526
"KHNYN"	0.329649152921426	6.95304272302308	6.34052265944957	1.15155757368323e-05	0.000100097792610883	2.39962639745517
"CRAMP1L"	0.329646980576037	4.80940247498644	4.68313784144848	0.000272293704686615	0.00147023734632427	-0.538324283436037
"COL23A1"	-0.329615724983856	0.66174817941707	-1.63078691802497	0.123135651093256	0.219271867636506	-5.47337353770016
"MFI2"	-0.329601586892017	4.760795250386	-4.47387180612439	0.000415572392484439	0.00209160863189369	-0.92783207802111
"MARS"	0.329516748737865	6.88732192426833	6.56434588336677	7.72608396574052e-06	7.20103386168129e-05	2.8212977053622
"CA5B"	-0.329514807970094	4.11019658289118	-4.17649988162238	0.000762965510108586	0.00346222585035765	-1.39155229145237
"TRPM4"	0.329428986092809	3.77937479687319	4.13757051564101	0.000826546615369278	0.00370447705105838	-1.42242541448352
"KIAA1147"	0.329386091903795	3.26526046754359	2.96191520348014	0.00944884253528313	0.0280721453292908	-3.70915433016528
"RP11-659O3.1"	0.329344428987795	0.85504644068707	1.49889907364778	0.154041260685284	0.260937846738104	-5.67585553059219
"CSMD1"	0.329325776166244	2.9994563041582	3.05293107034523	0.00783330729598615	0.0239684662226101	-3.45345180239217
"TMEM256"	-0.329274550966879	3.20723270619586	-3.17156744726855	0.00612924654311321	0.0195964164799751	-3.23573709111864
"ERAP1"	0.329213191793257	7.78247930250027	6.78586452094433	5.24031254780009e-06	5.21745212393385e-05	3.14327072929522
"FCGR1A"	-0.329209687549107	4.93474877029842	-5.13876626760421	0.000110240006713698	0.00068024006915676	0.391423872075983
"YY2"	0.329155790395939	0.608767722812377	1.49820864243548	0.154218791187911	0.261193313740575	-5.63483514059457
"ABI1"	0.329102125840117	6.75470991408199	5.15582687877802	0.000106620274598045	0.000662921645964173	0.117154296942545
"SBF1"	0.329100878661629	6.19585848693159	5.55767905380207	4.90811770366707e-05	0.000344069472189687	0.983883768642309
"RP11-452I5.2"	-0.329030388501927	2.29562077008527	-2.45259041878866	0.0264907855505774	0.0645128542231709	-4.41400957064988
"CHMP4BP1"	0.328982425342767	4.63048120697691	4.81052573789662	0.000210970553190157	0.00118215227821567	-0.238608158891283
"ZNF880"	-0.328979084967549	2.57092632187461	-2.52440597151094	0.0229639196157303	0.0575536670419866	-4.34610269795394
"AFF4"	0.328943452159747	6.87640681174246	4.86221778113667	0.000190315082685814	0.0010848508171543	-0.491342704771061
"ZNF547"	-0.328939489162752	2.73548147524009	-2.6449234592383	0.0180302497562045	0.0473064858010248	-4.1573289013675
"SAE1"	-0.32891909510818	5.43775507251717	-5.86929464368399	2.72873758544567e-05	0.000208843450112226	1.73190433949598
"TMEM176A"	0.328880199090458	5.82761049054984	5.06277504478645	0.000127970221946528	0.000771984375158285	0.0489115940118783
"IRAK3"	0.328851514019952	6.03874437033571	5.36470645100805	7.10544775461673e-05	0.000473395138202421	0.623221178431709
"RP11-364P2.2"	0.328838776073293	1.23284402951706	1.8990302244654	0.076385142502054	0.151022690673208	-5.15278029517933
"EPS15"	0.328829973990526	5.43256978236396	4.78930244741477	0.000220105787139696	0.00122600851772868	-0.442682234902009
"PDE4A"	0.328809904330293	5.46298007359463	5.23649472345128	9.10946333635521e-05	0.000580826168745686	0.458043880998016
"IDSP1"	0.328791314865662	1.23066577802264	1.76255104146996	0.0977301582685368	0.183058951756786	-5.3680962196805
"RP11-506M13.3"	0.32867652337863	0.521299312917117	1.75255681840573	0.0994823911252396	0.185651645961428	-5.25421658545186
"GTPBP4"	0.328666296482498	5.2424965905762	3.71304273379435	0.00198949038792821	0.00771946553746688	-2.64186187609935
"RPS26P11"	-0.328661132586195	1.48769007068535	-1.64413204045147	0.120326286849252	0.215237998240594	-5.58936937594256
"RP11-630I5.1"	0.328636142673743	1.3837029338541	1.84631499070799	0.0840808314501683	0.162519756946351	-5.2704152380259
"AC005062.2"	-0.328626783300162	3.91309676570173	-3.79842049908764	0.00166628403593579	0.00665989860972811	-2.12826973317621
"CHORDC1"	0.328620477395904	4.13251902356611	3.97820481456026	0.00114819501800053	0.0048748313165861	-1.84318439458232
"CDPF1"	-0.328463341809188	2.75934757301612	-2.42130693824527	0.0281827768856461	0.0679823569265951	-4.58764456555291
"TARDBPP2"	0.328433168413176	0.872618521455007	1.77609591432976	0.0953986823030529	0.179542857094888	-5.27353435065875
"AF196972.4"	-0.32842266991717	2.04609023361186	-2.14513951586268	0.048204415084834	0.104880835656345	-4.90946666562486
"INTU"	-0.328400977317174	2.42334551096556	-1.97842970948114	0.0659824533803392	0.134472768755214	-5.28404437313828
"TPTEP1"	-0.328366330213376	5.01979580765332	-5.14548841564104	0.000108798869234615	0.00067344835539451	0.387232519022147
"TRIB1"	-0.328360484458789	5.03565225784804	-3.39327247035693	0.00386840597139908	0.0133305000199083	-3.23386011294555
"BAZ1B"	0.328343334555782	6.31869970006974	5.89811062540979	2.58625893348864e-05	0.000199482588968652	1.63090844318444
"EPN2"	-0.32834322083133	4.6984336629756	-4.22418248024817	0.000691815038778605	0.00319556079925707	-1.43109211837239
"MTM1"	0.328305379921731	4.09969384072764	4.26020623391277	0.00064256806326744	0.00300393819912998	-1.2481673378447
"RPL4P1"	-0.32811439447372	0.486600439696064	-1.78285825595767	0.0942530970551284	0.178006963057012	-5.22999341393001
"GRWD1"	0.328084745581644	4.48319547402143	4.53728573777434	0.000365436280399536	0.0018715467962234	-0.765643147946529
"KBTBD2"	0.328058500692967	4.88059629044943	4.6339498179404	0.000300624991166535	0.0015975301769393	-0.65464702637583
"ENOSF1"	-0.328008804314273	5.49001961570288	-4.90516198411385	0.000174741579635166	0.00100508872396292	-0.190485766510223
"ZNF587"	0.327968205707412	4.22301629387809	4.60485423456181	0.000318788949795825	0.00167317289033156	-0.565405851714985
"H3F3AP6"	-0.327946327447309	4.89044528813592	-4.49892153751285	0.000394976406226923	0.00200095901640628	-0.903802371410903
"ZNF57"	-0.327884192244634	1.40527232349945	-1.74408089235081	0.100989946262039	0.187781807327848	-5.41923938225014
"CTB-31O20.2"	-0.327880916433195	0.89460246372192	-1.58625411528867	0.132920852780423	0.232680434171534	-5.56182115490108
"NPLOC4"	0.327864459525124	6.85115678937108	6.70159200115324	6.06952829126786e-06	5.88506223535678e-05	3.07620874628592
"RP11-546B15.1"	0.327823823906985	4.42027761487083	4.52334493654621	0.000375899872562681	0.00191631429878604	-0.779879082156676
"DEDD2"	-0.327817673712419	4.82958124644526	-5.13423606122095	0.000111222319319397	0.000685114092914844	0.40506171387257
"RP11-128A6.3"	0.327814206914598	2.79896322022179	3.09879969711227	0.00712526020991449	0.0221949050318281	-3.30748523124995
"FAM8A1"	0.327786093892149	4.76774812783718	4.88209415054553	0.000182936848974444	0.00104715169949937	-0.122773819831481
"P3H1"	-0.327765144369709	4.69358658664266	-4.22142158770685	0.000695744363071915	0.00320954681301017	-1.4362901272209
"SRCAP"	0.327746938482124	6.63433668765181	5.70602315219215	3.7054538977008e-05	0.000271313008760997	1.22130694478402
"MMACHC"	0.327716666562338	7.29203916108175	6.8897655149551	4.37803186108914e-06	4.46634516854493e-05	3.37378110091834
"SACS"	-0.327680733455016	3.68423118248292	-3.27972638046259	0.00489768980550843	0.0162181313090887	-3.14239139274429
"NCDN"	0.327535676667954	4.10483445465966	4.09689156221014	0.000898751663695268	0.0039646463026927	-1.58857653654824
"APOC4-APOC2"	-0.327510358824145	5.20828594257912	-5.457352724941	5.94550152538273e-05	0.000405524207489898	0.971349011662573
"RP13-820C6.2"	-0.327335217658025	3.569637542969	-3.35968557387851	0.00414814651162676	0.0141269559657234	-2.94726041639733
"RTTN"	-0.327312223499458	1.47694955836832	-1.94717327989479	0.0699145948135163	0.14050797210095	-5.11323472570863
"LEKR1"	-0.327306657192983	1.96251380963424	-2.13734864130401	0.04892587074363	0.106087497074068	-4.90309879262236
"RP11-379H18.1"	0.327302212203549	3.26291121902711	3.10616946411616	0.00701752866078737	0.0219286144152756	-3.41734730100019
"RPL13P12"	-0.327196068743603	6.20729664853443	-5.39923876943228	6.64790323580839e-05	0.000446588578882494	0.686908219233423
"PTGES3P1"	0.327192044976671	3.94297451692466	4.09371894444222	0.000904645485710232	0.00398231922270365	-1.5551019296114
"RAB33B"	-0.327189519675239	2.30253172947898	-2.52996065540427	0.022710615857512	0.057039275323847	-4.2712558818492
"PLAC9"	-0.327173614870989	3.1375242801961	-2.98827882896045	0.00894997196779826	0.0268092547485689	-3.58727152895173
"APAF1"	-0.327139954982783	4.72623130395922	-5.07815983515982	0.000124157101389609	0.000754349733425878	0.314653414246489
"ETFB"	-0.327110431529245	4.77828281230858	-4.71853152267545	0.000253613864190857	0.00138534336002628	-0.427868843770291
"HCG18"	0.327106905772758	1.11522431866766	1.86985610632841	0.0805626039983492	0.157445984891713	-5.17431199813254
"KLF3-AS1"	0.327053476336247	0.582823313138909	1.68893503862235	0.1112945609045	0.202790764915241	-5.35835986637285
"RP11-576I22.2"	0.327039871670215	0.840137838352677	1.73244620171983	0.103091868559672	0.19086581977432	-5.33491129703218
"RP5-1061H20.3"	-0.327014052167758	0.792108002447085	-1.70376284671532	0.108437685335114	0.198744741515052	-5.37573226085753
"RPGR"	0.326882044581909	2.46466798693712	2.22511626955324	0.0413462842181696	0.0927244333146706	-4.89564469759673
"CTB-147N14.6"	0.326853532956303	5.58164561695651	4.6249854245051	0.000306105405714887	0.00162132949495282	-0.805587619092798
"ASB6"	0.326755705653421	5.54061722040891	5.87454333935749	2.70219078822946e-05	0.000207257218492292	1.699062491797
"NRIP2"	0.326684506959036	1.27167386418536	1.66288483461075	0.116471807696396	0.210244485967475	-5.52858614501573
"NUTM2A-AS1"	0.326622943365046	3.54448835779324	3.47191235896357	0.00328478398456907	0.0116694720601274	-2.74374332065465
"RPIA"	0.326612271032294	2.99504785928006	3.06217504189436	0.00768525837855347	0.023608795453841	-3.43389258338638
"FSCN3"	-0.326602558203576	4.07394925407961	-3.55374996432559	0.00277061329671784	0.0101382236193568	-2.67737904686399
"PTMAP5"	0.32658726412732	6.14518607112153	6.61121964548026	7.11278013131077e-06	6.71377051418846e-05	2.99343777030148
"TMOD3"	0.326579431609704	6.27940922748447	5.90594160747423	2.54889103795566e-05	0.000197112763934347	1.65093176781974
"FOXRED1"	-0.326569942170002	4.20784181822872	-3.92380738496988	0.00128494316084424	0.00533579616266599	-1.94056413097056
"RP11-881M11.4"	0.326393163527532	6.0766933131918	6.1856066432188	1.52406118500661e-05	0.000127556827529326	2.2108954911741
"ABHD17AP6"	-0.32634028358136	3.41772987494231	-2.4946203418135	0.0243687711612154	0.060385977757789	-4.62427482295043
"HNRNPA3P3"	0.326257819381214	2.76942112198092	2.21157715854055	0.0424396871187827	0.0947230830101014	-5.00188127195008
"RP3-460G2.2"	-0.326250748080234	1.43143850230904	-1.76883753177302	0.0966419129380841	0.181402291662144	-5.38795185720885
